disynthon,R
CCn1cnc(S(=O)(=O)N(C)C)c1.N#Cc1ccc2[nH]ccc2c1,0.5772355509563102
CCn1cnc(S(=O)(=O)N(C)C)c1.NC(=O)c1ccccc1,1.6899787817154628
CCn1cnc(S(=O)(=O)N(C)C)c1.NNC(=O)CCc1ccccc1,0.6055661301443499
CCn1cnc(S(=O)(=O)N(C)C)c1.NS(=O)(=O)c1ccccc1,2.424389314016503
CCn1cnc(S(=O)(=O)N(C)C)c1.Nc1ccccn1,0.49692451777978025
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(NC1CC1)c1ccccc1,1.906123150280189
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(O)C1(c2ccccc2)CC1,1.0707499151326978
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(O)CCc1ccccc1,1.4168508978018521
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(O)Cc1ccccc1,1.5196609402727355
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(O)c1cccc(C(=O)O)c1,0.8605413428367076
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(O)c1ccccc1,1.8366585712246228
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(O)c1ccco1,1.1892443278738438
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(O)c1cccs1,0.4646042239404448
CCn1cnc(S(=O)(=O)N(C)C)c1.O=C(c1ccccc1)C1CC1,0.8024982049880409
CCn1cnc(S(=O)(=O)N(C)C)c1.O=[N+]([O-])c1ccccc1,1.3109181203961067
CCn1cnc(S(=O)(=O)N(C)C)c1.OC1(c2ccccc2)CCC1,1.1205160695034257
CCn1cnc(S(=O)(=O)N(C)C)c1.OCc1cccs1,0.15742787753353907
CCn1cnc(S(=O)(=O)N(C)C)c1.Oc1ccccn1,0.8583241670741655
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc(CN2CCCC2)cc1,2.0935558042146774
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc(N2CCCC2)nc1,1.4168508978018521
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc(N2CCOCC2)cc1,0.9049563798863447
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc(N2CCOCC2)nc1,0.8202820987273881
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc(OC2CCCC2)cc1,0.6279815334579638
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc2[nH]ccc2c1,1.6071234404323167
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc2c(c1)CCCC2,3.2620520670321715
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc2c(c1)OCO2,0.11897221279252194
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc2nonc2c1,0.997043224379081
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccc2occc2c1,0.6279815334579638
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccccc1,0.9224979365750375
CCn1cnc(S(=O)(=O)N(C)C)c1.c1ccncc1,1.1730916035563725
CCn1cnc(S(=O)(=O)N(C)C)c1.c1cnc(C2CC2)nc1,1.0707499151326978
CCn1cnc(S(=O)(=O)N(C)C)c1.c1cnc(N2CCCCC2)nc1,0.8529301424578315
CCn1cnc(S(=O)(=O)N(C)C)c1.c1cnc(N2CCOCC2)nc1,0.18777542019060692
CCn1cnc(S(=O)(=O)N(C)C)c1.c1cncnc1,0.43623144690591387
CCn1cnc(S(=O)(=O)N(C)C)c1.c1cnn(Cc2ccncc2)c1,1.1205160695034257
CCn1ncc(S(=O)(=O)N(C)C)c1C.C1=CCCCC1,1.3880091492460898
CCn1ncc(S(=O)(=O)N(C)C)c1C.C1=CCCCCC1,0.10055070887626048
CCn1ncc(S(=O)(=O)N(C)C)c1C.C1=Cc2ccccc2C1,0.0956157047596342
CCn1ncc(S(=O)(=O)N(C)C)c1C.C=CC(=O)Nc1ccccc1,0.43623144690591387
CCn1ncc(S(=O)(=O)N(C)C)c1C.C=CC(C)(C)C,0.9224979365750375
CCn1ncc(S(=O)(=O)N(C)C)c1C.C=CC1CCCCC1,0.7737412704307989
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(=O)NCc1ccccc1,0.6647783833288311
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(=O)Nc1ccccc1,0.8302703130193504
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(=O)c1ccco1,0.15742787753353907
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(C)(C#N)c1ccccc1,0.49692451777978025
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(C)(C(=O)O)c1ccccc1,0.5772355509563102
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(C)(C)Oc1ccccc1,0.5340777527539692
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(C)(O)c1ccccc1,0.49692451777978025
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(C)C(=O)Nc1ccccc1,1.8161801481308304
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(C)NC(=O)c1ccccc1,1.3995985276611904
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC(C)OC(=O)c1ccccc1,2.190713235557081
CCn1ncc(S(=O)(=O)N(C)C)c1C.CC1(c2ccccc2)OCCO1,1.236933323477808
CCn1ncc(S(=O)(=O)N(C)C)c1C.CCN(C)C(=O)c1ccccc1,0.4646042239404448
CCn1ncc(S(=O)(=O)N(C)C)c1C.CCN(CC)Cc1ccccc1,0.23261731157940854
CCn1ncc(S(=O)(=O)N(C)C)c1C.CCOC(=O)Cc1ccccc1,0.9224979365750375
CCn1ncc(S(=O)(=O)N(C)C)c1C.CCOc1ccc(C(=O)O)cc1,1.4782861670832337
CCn1ncc(S(=O)(=O)N(C)C)c1C.CN(C)C(=O)c1ccccc1,2.278561385353856
CCn1ncc(S(=O)(=O)N(C)C)c1C.CN(C)c1ccccc1,0.5340777527539692
CCn1ncc(S(=O)(=O)N(C)C)c1C.CN(C)c1ncccn1,0.972348655354212
CCn1ncc(S(=O)(=O)N(C)C)c1C.CN1CCOc2ccccc21,1.3081237305844433
CCn1ncc(S(=O)(=O)N(C)C)c1C.CNc1ccccn1,0.5772355509563102
CCn1ncc(S(=O)(=O)N(C)C)c1C.COC(=O)CCc1ccccc1,0.5514373140420618
CCn1ncc(S(=O)(=O)N(C)C)c1C.COC(=O)Cc1ccccc1,1.2197238163685513
CCn1ncc(S(=O)(=O)N(C)C)c1C.COC(=O)c1c(C)cccc1C,1.1892443278738438
CCn1ncc(S(=O)(=O)N(C)C)c1C.COC(=O)c1ccc[nH]1,0.8583241670741655
CCn1ncc(S(=O)(=O)N(C)C)c1C.COC(=O)c1ccccc1C,0.3192531818138253
CCn1ncc(S(=O)(=O)N(C)C)c1C.COC(=O)c1ccccc1OC,0.5340777527539692
CCn1ncc(S(=O)(=O)N(C)C)c1C.COC(=O)c1cccs1,0.5772355509563102
CCn1ncc(S(=O)(=O)N(C)C)c1C.CON(C)C(=O)c1ccccc1,0.7101243108886981
CCn1ncc(S(=O)(=O)N(C)C)c1C.CONC(=O)c1ccccc1,1.6071234404323167
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1c(C)cccc1C,1.6899787817154628
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1ccc(C(=O)O)cc1,1.7924682898117
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1ccc(OC)cc1,0.7101243108886981
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1cccc(C(=O)O)c1,0.6368211562163164
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1cccc2ccoc12,2.08511617386259
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1ccccc1,0.49692451777978025
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1ccccc1C(=O)O,0.997043224379081
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1ccccc1O,0.9919191551306777
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1ccccc1OC,1.009124020736571
CCn1ncc(S(=O)(=O)N(C)C)c1C.COc1ccccn1,1.5333613974742513
CCn1ncc(S(=O)(=O)N(C)C)c1C.CS(=O)(=O)c1ccccc1,0.9542057066828803
CCn1ncc(S(=O)(=O)N(C)C)c1C.CS(=O)(=O)c1cccnc1,0.5415762119010942
CCn1ncc(S(=O)(=O)N(C)C)c1C.CS(=O)c1ccccc1,0.5772355509563102
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cc1cccc(C)c1OC(C)C,0.38875047309302546
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cc1cccc2cn[nH]c12,1.2197238163685513
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cc1ccccc1C(=O)O,0.8583241670741655
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cc1ccco1,0.15742787753353907
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cc1ccn[nH]1,0.7500975341303924
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cn1cc2ccccc2n1,1.7924682898117
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cn1ccc2ccccc21,3.5326815718526174
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cn1ccccc1=O,1.6993383042171746
CCn1ncc(S(=O)(=O)N(C)C)c1C.Cn1ncc2ccccc21,1.1730916035563725
CCn1ncc(S(=O)(=O)N(C)C)c1C.N#CC1(c2ccccc2)CC1,0.09114245541415422
CCn1ncc(S(=O)(=O)N(C)C)c1C.N#CCNC(=O)c1ccccc1,1.8023885570676628
CCn1ncc(S(=O)(=O)N(C)C)c1C.N#Cc1ccc2[nH]ccc2c1,0.38875047309302546
CCn1ncc(S(=O)(=O)N(C)C)c1C.NC(=O)c1ccccc1,1.581123465662937
CCn1ncc(S(=O)(=O)N(C)C)c1C.NNC(=O)CCc1ccccc1,0.5278464129065724
CCn1ncc(S(=O)(=O)N(C)C)c1C.NS(=O)(=O)c1ccccc1,2.4919681102260216
CCn1ncc(S(=O)(=O)N(C)C)c1C.Nc1ccccn1,1.7093620508964287
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(NC1CC1)c1ccccc1,0.6368211562163164
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(O)C1(c2ccccc2)CC1,1.1455905549748309
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(O)CCc1ccccc1,0.9049563798863447
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(O)Cc1ccccc1,0.4111246010408252
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(O)c1cccc(C(=O)O)c1,0.7500975341303924
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(O)c1ccccc1,0.9049563798863447
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(O)c1ccco1,1.4412268272264002
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(O)c1cccs1,1.2479897107267712
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=C(c1ccccc1)C1CC1,1.4412268272264002
CCn1ncc(S(=O)(=O)N(C)C)c1C.O=[N+]([O-])c1ccccc1,0.9542057066828803
CCn1ncc(S(=O)(=O)N(C)C)c1C.OC1(c2ccccc2)CCC1,0.20780479834427165
CCn1ncc(S(=O)(=O)N(C)C)c1C.OCc1cccs1,0.43623144690591387
CCn1ncc(S(=O)(=O)N(C)C)c1C.Oc1ccccn1,0.4646042239404448
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc(CN2CCCC2)cc1,1.236933323477808
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc(N2CCCC2)nc1,0.8202820987273881
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc(N2CCOCC2)cc1,0.6909765462186374
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc(N2CCOCC2)nc1,0.5772355509563102
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc(OC2CCCC2)cc1,0.49692451777978025
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc2[nH]ccc2c1,0.7893645166787705
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc2c(c1)CCCC2,1.3160970561803873
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc2c(c1)OCO2,1.1004441291630152
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc2nonc2c1,0.6714780898879525
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccc2occc2c1,0.8024982049880409
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccccc1,0.8024982049880409
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1ccncc1,0.7534906810193055
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1cnc(C2CC2)nc1,1.549421742040622
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1cnc(N2CCCCC2)nc1,1.0846953759728464
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1cnc(N2CCOCC2)nc1,0.4646042239404448
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1cncnc1,1.015805578498535
CCn1ncc(S(=O)(=O)N(C)C)c1C.c1cnn(Cc2ccncc2)c1,0.11212489119295234
CN(C)CC(=O)O.C1=CCCCC1,1.9193792950517699
CN(C)CC(=O)O.C1=CCCCCC1,0.7500975341303924
CN(C)CC(=O)O.C1=Cc2ccccc2C1,0.8617497561670034
CN(C)CC(=O)O.C=CC(=O)Nc1ccccc1,0.9840976133043703
CN(C)CC(=O)O.C=CC(C)(C)C,0.4111246010408252
CN(C)CC(=O)O.C=CC1CCCCC1,1.1049937689735079
CN(C)CC(=O)O.CC(=O)NCc1ccccc1,0.6589680183483541
CN(C)CC(=O)O.CC(=O)Nc1ccccc1,0.8900006303589325
CN(C)CC(=O)O.CC(=O)c1ccco1,0.6055661301443499
CN(C)CC(=O)O.CC(C)(C#N)c1ccccc1,0.9324574284678858
CN(C)CC(=O)O.CC(C)(C(=O)O)c1ccccc1,1.4168508978018517
CN(C)CC(=O)O.CC(C)(C)Oc1ccccc1,1.944542107411481
CN(C)CC(=O)O.CC(C)(O)c1ccccc1,1.549421742040622
CN(C)CC(=O)O.CC(C)C(=O)Nc1ccccc1,1.4801738429550075
CN(C)CC(=O)O.CC(C)NC(=O)c1ccccc1,1.5313438996444264
CN(C)CC(=O)O.CC(C)OC(=O)c1ccccc1,2.176726239639718
CN(C)CC(=O)O.CC1(c2ccccc2)OCCO1,0.6647783833288311
CN(C)CC(=O)O.CCN(C)C(=O)c1ccccc1,0.38875047309302546
CN(C)CC(=O)O.CCN(CC)Cc1ccccc1,0.4646042239404448
CN(C)CC(=O)O.CCOC(=O)Cc1ccccc1,1.236933323477808
CN(C)CC(=O)O.CCOc1ccc(C(=O)O)cc1,2.7819029455765407
CN(C)CC(=O)O.CN(C)C(=O)c1ccccc1,1.0267641216125516
CN(C)CC(=O)O.CN(C)c1ccccc1,1.3587236814817758
CN(C)CC(=O)O.CN(C)c1ncccn1,0.7020432376495663
CN(C)CC(=O)O.CN1CCOc2ccccc21,1.0229772891465112
CN(C)CC(=O)O.CNc1ccccn1,0.6885098740322254
CN(C)CC(=O)O.COC(=O)CCc1ccccc1,0.8366672592512813
CN(C)CC(=O)O.COC(=O)Cc1ccccc1,1.784989934495667
CN(C)CC(=O)O.COC(=O)c1c(C)cccc1C,0.9542057066828803
CN(C)CC(=O)O.COC(=O)c1ccc[nH]1,1.649635247519693
CN(C)CC(=O)O.COC(=O)c1ccccc1C,1.1145893729374572
CN(C)CC(=O)O.COC(=O)c1ccccc1OC,2.2456324982364846
CN(C)CC(=O)O.COC(=O)c1cccs1,0.7020432376495663
CN(C)CC(=O)O.CON(C)C(=O)c1ccccc1,0.7193243019609402
CN(C)CC(=O)O.CONC(=O)c1ccccc1,1.7999993096017908
CN(C)CC(=O)O.COc1c(C)cccc1C,1.3880091492460898
CN(C)CC(=O)O.COc1ccc(C(=O)O)cc1,1.2691661136661538
CN(C)CC(=O)O.COc1ccc(OC)cc1,0.12671024289284857
CN(C)CC(=O)O.COc1cccc(C(=O)O)c1,1.5043783663919277
CN(C)CC(=O)O.COc1cccc2ccoc12,0.27083563765248686
CN(C)CC(=O)O.COc1ccccc1,3.5056500533688113
CN(C)CC(=O)O.COc1ccccc1C(=O)O,0.6368211562163164
CN(C)CC(=O)O.COc1ccccc1O,1.330723588677324
CN(C)CC(=O)O.COc1ccccc1OC,1.1455905549748309
CN(C)CC(=O)O.COc1ccccn1,0.841114659964909
CN(C)CC(=O)O.CS(=O)(=O)c1ccccc1,1.9193792950517699
CN(C)CC(=O)O.CS(=O)(=O)c1cccnc1,1.2215915148145169
CN(C)CC(=O)O.CS(=O)c1ccccc1,1.1730916035563725
CN(C)CC(=O)O.Cc1cccc(C)c1OC(C)C,0.3055952916827525
CN(C)CC(=O)O.Cc1cccc2cn[nH]c12,0.9049563798863447
CN(C)CC(=O)O.Cc1ccccc1C(=O)O,1.4801738429550075
CN(C)CC(=O)O.Cc1ccco1,1.3880091492460898
CN(C)CC(=O)O.Cc1ccn[nH]1,1.2719615237886834
CN(C)CC(=O)O.Cn1cc2ccccc2n1,1.6245907774337391
CN(C)CC(=O)O.Cn1ccc2ccccc21,1.2613665743119367
CN(C)CC(=O)O.Cn1ccccc1=O,0.6909765462186374
CN(C)CC(=O)O.Cn1ncc2ccccc21,0.9362230314097044
CN(C)CC(=O)O.N#CC1(c2ccccc2)CC1,0.6404942414720702
CN(C)CC(=O)O.N#CCNC(=O)c1ccccc1,1.639102019025672
CN(C)CC(=O)O.N#Cc1ccc2[nH]ccc2c1,1.649635247519693
CN(C)CC(=O)O.NC(=O)c1ccccc1,2.035514837582778
CN(C)CC(=O)O.NNC(=O)CCc1ccccc1,0.841114659964909
CN(C)CC(=O)O.NS(=O)(=O)c1ccccc1,3.318173392916595
CN(C)CC(=O)O.Nc1ccccn1,0.9840976133043703
CN(C)CC(=O)O.O=C(NC1CC1)c1ccccc1,1.8253124178888727
CN(C)CC(=O)O.O=C(O)C1(c2ccccc2)CC1,0.7244191177340149
CN(C)CC(=O)O.O=C(O)CCc1ccccc1,0.8617497561670034
CN(C)CC(=O)O.O=C(O)Cc1ccccc1,0.9260183612018148
CN(C)CC(=O)O.O=C(O)c1cccc(C(=O)O)c1,0.4691245447571351
CN(C)CC(=O)O.O=C(O)c1ccccc1,1.6254669809137816
CN(C)CC(=O)O.O=C(O)c1ccco1,1.3767985756025067
CN(C)CC(=O)O.O=C(O)c1cccs1,0.5588376051090972
CN(C)CC(=O)O.O=C(c1ccccc1)C1CC1,0.9634586105052597
CN(C)CC(=O)O.O=[N+]([O-])c1ccccc1,2.0117273031200775
CN(C)CC(=O)O.OC1(c2ccccc2)CCC1,1.3109181203961067
CN(C)CC(=O)O.OCc1cccs1,0.972348655354212
CN(C)CC(=O)O.Oc1ccccn1,1.2197238163685513
CN(C)CC(=O)O.c1ccc(CN2CCCC2)cc1,1.7706214091131762
CN(C)CC(=O)O.c1ccc(N2CCCC2)nc1,1.4168508978018521
CN(C)CC(=O)O.c1ccc(N2CCOCC2)cc1,0.33920027221143995
CN(C)CC(=O)O.c1ccc(N2CCOCC2)nc1,0.44529599645201057
CN(C)CC(=O)O.c1ccc(OC2CCCC2)cc1,0.6055661301443499
CN(C)CC(=O)O.c1ccc2[nH]ccc2c1,1.0280580393021357
CN(C)CC(=O)O.c1ccc2c(c1)CCCC2,0.23261731157940854
CN(C)CC(=O)O.c1ccc2c(c1)OCO2,0.3686859325462885
CN(C)CC(=O)O.c1ccc2nonc2c1,0.4507181699247899
CN(C)CC(=O)O.c1ccc2occc2c1,0.5772355509563102
CN(C)CC(=O)O.c1ccccc1,1.9193792950517699
CN(C)CC(=O)O.c1ccncc1,2.622943301576718
CN(C)CC(=O)O.c1cnc(C2CC2)nc1,2.2168101452035494
CN(C)CC(=O)O.c1cnc(N2CCCCC2)nc1,0.4111246010408252
CN(C)CC(=O)O.c1cnc(N2CCOCC2)nc1,0.9505964179578387
CN(C)CC(=O)O.c1cncnc1,1.4168508978018517
CN(C)CC(=O)O.c1cnn(Cc2ccncc2)c1,1.1004441291630152
CN(C)CC(C)(C)N1CCOCC1.C1=CCCCC1,0.9224979365750375
CN(C)CC(C)(C)N1CCOCC1.C1=CCCCCC1,0.7534906810193055
CN(C)CC(C)(C)N1CCOCC1.C1=Cc2ccccc2C1,1.3109181203961067
CN(C)CC(C)(C)N1CCOCC1.C=CC(=O)Nc1ccccc1,0.4111246010408252
CN(C)CC(C)(C)N1CCOCC1.C=CC(C)(C)C,0.6885098740322254
CN(C)CC(C)(C)N1CCOCC1.C=CC1CCCCC1,0.6404942414720702
CN(C)CC(C)(C)N1CCOCC1.CC(=O)NCc1ccccc1,0.972348655354212
CN(C)CC(C)(C)N1CCOCC1.CC(=O)Nc1ccccc1,1.194599776578032
CN(C)CC(C)(C)N1CCOCC1.CC(=O)c1ccco1,3.1921821432403177
CN(C)CC(C)(C)N1CCOCC1.CC(C)(C#N)c1ccccc1,0.8583241670741655
CN(C)CC(C)(C)N1CCOCC1.CC(C)(C(=O)O)c1ccccc1,1.8366585712246228
CN(C)CC(C)(C)N1CCOCC1.CC(C)(C)Oc1ccccc1,1.3109181203961067
CN(C)CC(C)(C)N1CCOCC1.CC(C)(O)c1ccccc1,1.9981230610026122
CN(C)CC(C)(C)N1CCOCC1.CC(C)C(=O)Nc1ccccc1,1.942523114957322
CN(C)CC(C)(C)N1CCOCC1.CC(C)NC(=O)c1ccccc1,1.4168508978018517
CN(C)CC(C)(C)N1CCOCC1.CC(C)OC(=O)c1ccccc1,1.0707499151326978
CN(C)CC(C)(C)N1CCOCC1.CC1(c2ccccc2)OCCO1,1.0707499151326978
CN(C)CC(C)(C)N1CCOCC1.CCN(C)C(=O)c1ccccc1,0.997043224379081
CN(C)CC(C)(C)N1CCOCC1.CCN(CC)Cc1ccccc1,0.20780479834427165
CN(C)CC(C)(C)N1CCOCC1.CCOC(=O)Cc1ccccc1,1.581123465662937
CN(C)CC(C)(C)N1CCOCC1.CCOc1ccc(C(=O)O)cc1,2.1540741291784262
CN(C)CC(C)(C)N1CCOCC1.CN(C)C(=O)c1ccccc1,0.9324574284678858
CN(C)CC(C)(C)N1CCOCC1.CN(C)c1ccccc1,1.870243185098445
CN(C)CC(C)(C)N1CCOCC1.CN(C)c1ncccn1,1.3063751942695438
CN(C)CC(C)(C)N1CCOCC1.CN1CCOc2ccccc21,0.3686859325462885
CN(C)CC(C)(C)N1CCOCC1.CNc1ccccn1,0.18777542019060692
CN(C)CC(C)(C)N1CCOCC1.COC(=O)CCc1ccccc1,0.3686859325462885
CN(C)CC(C)(C)N1CCOCC1.COC(=O)Cc1ccccc1,2.3039227642517073
CN(C)CC(C)(C)N1CCOCC1.COC(=O)c1c(C)cccc1C,0.8529301424578315
CN(C)CC(C)(C)N1CCOCC1.COC(=O)c1ccc[nH]1,0.8583241670741655
CN(C)CC(C)(C)N1CCOCC1.COC(=O)c1ccccc1C,0.3192531818138253
CN(C)CC(C)(C)N1CCOCC1.COC(=O)c1ccccc1OC,0.9224979365750375
CN(C)CC(C)(C)N1CCOCC1.COC(=O)c1cccs1,0.18777542019060692
CN(C)CC(C)(C)N1CCOCC1.CON(C)C(=O)c1ccccc1,0.43623144690591387
CN(C)CC(C)(C)N1CCOCC1.CONC(=O)c1ccccc1,1.4526638746815201
CN(C)CC(C)(C)N1CCOCC1.COc1c(C)cccc1C,3.5326815718526174
CN(C)CC(C)(C)N1CCOCC1.COc1ccc(C(=O)O)cc1,1.5099117121073933
CN(C)CC(C)(C)N1CCOCC1.COc1ccc(OC)cc1,0.8024982049880409
CN(C)CC(C)(C)N1CCOCC1.COc1cccc(C(=O)O)c1,1.7093620508964287
CN(C)CC(C)(C)N1CCOCC1.COc1cccc2ccoc12,1.0707499151326978
CN(C)CC(C)(C)N1CCOCC1.COc1ccccc1,0.9224979365750375
CN(C)CC(C)(C)N1CCOCC1.COc1ccccc1C(=O)O,2.190713235557081
CN(C)CC(C)(C)N1CCOCC1.COc1ccccc1O,1.4138875495188687
CN(C)CC(C)(C)N1CCOCC1.COc1ccccc1OC,2.022527617472873
CN(C)CC(C)(C)N1CCOCC1.COc1ccccn1,1.2479897107267712
CN(C)CC(C)(C)N1CCOCC1.CS(=O)(=O)c1ccccc1,0.38875047309302546
CN(C)CC(C)(C)N1CCOCC1.CS(=O)(=O)c1cccnc1,0.8010096852477433
CN(C)CC(C)(C)N1CCOCC1.CS(=O)c1ccccc1,0.6279815334579638
CN(C)CC(C)(C)N1CCOCC1.Cc1cccc(C)c1OC(C)C,0.43623144690591387
CN(C)CC(C)(C)N1CCOCC1.Cc1cccc2cn[nH]c12,0.15742787753353907
CN(C)CC(C)(C)N1CCOCC1.Cc1ccccc1C(=O)O,1.3109181203961067
CN(C)CC(C)(C)N1CCOCC1.Cc1ccco1,0.5340777527539692
CN(C)CC(C)(C)N1CCOCC1.Cc1ccn[nH]1,0.972348655354212
CN(C)CC(C)(C)N1CCOCC1.Cn1cc2ccccc2n1,1.880442193606139
CN(C)CC(C)(C)N1CCOCC1.Cn1ccc2ccccc21,1.0846953759728464
CN(C)CC(C)(C)N1CCOCC1.Cn1ccccc1=O,0.7534906810193055
CN(C)CC(C)(C)N1CCOCC1.Cn1ncc2ccccc21,1.4412268272264002
CN(C)CC(C)(C)N1CCOCC1.N#CC1(c2ccccc2)CC1,0.6368211562163164
CN(C)CC(C)(C)N1CCOCC1.N#CCNC(=O)c1ccccc1,0.7101243108886981
CN(C)CC(C)(C)N1CCOCC1.N#Cc1ccc2[nH]ccc2c1,0.49692451777978025
CN(C)CC(C)(C)N1CCOCC1.NC(=O)c1ccccc1,1.3109181203961067
CN(C)CC(C)(C)N1CCOCC1.NNC(=O)CCc1ccccc1,0.6647783833288311
CN(C)CC(C)(C)N1CCOCC1.NS(=O)(=O)c1ccccc1,2.339786851586265
CN(C)CC(C)(C)N1CCOCC1.Nc1ccccn1,1.4782861670832337
CN(C)CC(C)(C)N1CCOCC1.O=C(NC1CC1)c1ccccc1,1.3063751942695438
CN(C)CC(C)(C)N1CCOCC1.O=C(O)C1(c2ccccc2)CC1,1.6071234404323167
CN(C)CC(C)(C)N1CCOCC1.O=C(O)CCc1ccccc1,0.8024982049880409
CN(C)CC(C)(C)N1CCOCC1.O=C(O)Cc1ccccc1,1.02004638456663
CN(C)CC(C)(C)N1CCOCC1.O=C(O)c1cccc(C(=O)O)c1,0.5278464129065724
CN(C)CC(C)(C)N1CCOCC1.O=C(O)c1ccccc1,2.08511617386259
CN(C)CC(C)(C)N1CCOCC1.O=C(O)c1ccco1,1.7093620508964287
CN(C)CC(C)(C)N1CCOCC1.O=C(O)c1cccs1,0.7101243108886981
CN(C)CC(C)(C)N1CCOCC1.O=C(c1ccccc1)C1CC1,0.9685816871978764
CN(C)CC(C)(C)N1CCOCC1.O=[N+]([O-])c1ccccc1,0.7836214462702984
CN(C)CC(C)(C)N1CCOCC1.OC1(c2ccccc2)CCC1,3.954494296849947
CN(C)CC(C)(C)N1CCOCC1.OCc1cccs1,0.49692451777978025
CN(C)CC(C)(C)N1CCOCC1.Oc1ccccn1,0.8583241670741655
CN(C)CC(C)(C)N1CCOCC1.c1ccc(CN2CCCC2)cc1,1.6730047324326947
CN(C)CC(C)(C)N1CCOCC1.c1ccc(N2CCCC2)nc1,1.4168508978018521
CN(C)CC(C)(C)N1CCOCC1.c1ccc(N2CCOCC2)cc1,0.27083563765248686
CN(C)CC(C)(C)N1CCOCC1.c1ccc(N2CCOCC2)nc1,0.5772355509563102
CN(C)CC(C)(C)N1CCOCC1.c1ccc(OC2CCCC2)cc1,0.6279815334579638
CN(C)CC(C)(C)N1CCOCC1.c1ccc2[nH]ccc2c1,1.09033381847303
